date_id,day,month,year,quarter
3576,23,1,1926,1
3577,29,5,1926,2
3578,16,5,1926,2
3579,7,5,1926,2
3580,16,7,1926,2
3581,19,8,1926,2
3582,14,5,1926,2
3583,9,7,1926,2
3584,20,5,1926,2
3585,24,7,1926,2
3586,26,8,1926,2
3587,14,7,1926,2
3588,24,5,1926,2
3589,9,9,1926,3
3590,27,5,1926,2
3591,8,5,1926,2
3592,27,4,1926,1
3593,11,6,1926,2
3594,25,6,1926,2
3595,30,4,1926,1
3596,31,5,1926,2
3597,11,5,1926,2
3598,1,5,1927,2
3599,1,6,1927,2
3600,1,8,1927,2
3601,22,1,1927,1
3602,29,4,1927,1
3603,20,5,1927,2
3604,10,6,1927,2
3605,18,7,1927,2
3606,18,8,1927,2
3607,21,7,1927,2
3608,19,5,1927,2
3609,9,6,1927,2
3610,3,5,1927,2
3611,8,7,1927,2
3612,7,5,1927,2
3613,11,6,1927,2
3614,25,8,1927,2
3615,14,5,1927,2
3616,8,9,1927,3
3617,6,5,1927,2
3618,13,5,1927,2
3619,29,7,1927,2
3620,1,5,1928,2
3621,1,6,1928,2
3622,1,8,1928,2
3623,28,1,1928,1
3624,3,5,1928,2
3625,4,5,1928,2
3626,23,5,1928,2
3627,7,6,1928,2
3628,25,5,1928,2
3629,7,4,1928,1
3630,30,4,1928,1
3631,17,5,1928,2
3632,27,7,1928,2
3633,20,6,1928,2
3634,18,5,1928,2
3635,9,6,1928,2
3636,12,5,1928,2
3637,10,5,1928,2
3638,13,7,1928,2
3639,20,7,1928,2
3640,9,4,1928,1
3641,22,6,1928,2
3642,11,5,1928,2
3643,1,5,1929,2
3644,1,6,1929,2
3645,1,8,1929,2
3646,19,1,1929,1
3647,26,4,1929,1
3648,4,5,1929,2
3649,10,5,1929,2
3650,16,5,1929,2
3651,17,5,1929,2
3652,30,5,1929,2
3653,5,6,1929,2
3654,11,5,1929,2
3655,26,7,1929,2
3656,12,7,1929,2
3657,6,6,1929,2
3658,7,6,1929,2
3659,19,6,1929,2
3660,19,7,1929,2
3661,14,5,1929,2
3662,23,5,1929,2
3663,29,3,1929,1
3664,1,5,1930,2
3665,1,6,1930,2
3666,1,8,1930,2
3667,18,1,1930,1
3668,6,6,1930,2
3669,15,5,1930,2
3670,14,6,1930,2
3671,2,5,1930,2
3672,16,5,1930,2
3673,9,5,1930,2
3674,7,6,1930,2
3675,17,5,1930,2
3676,25,7,1930,2
3677,24,4,1930,1
3678,10,5,1930,2
3679,19,4,1930,1
3680,3,5,1930,2
3681,11,7,1930,2
3682,18,7,1930,2
3683,22,5,1930,2
3684,30,5,1930,2
3685,1,5,1931,2
3686,1,6,1931,2
3687,1,8,1931,2
3688,27,2,1931,1
3689,24,4,1931,1
3690,26,3,1931,1
3691,2,4,1931,1
3692,28,5,1931,2
3693,16,4,1931,1
3694,9,5,1931,2
3695,21,5,1931,2
3696,20,5,1931,2
3697,13,5,1931,2
3698,16,6,1931,2
3699,8,5,1931,2
3700,2,6,1931,2
3701,24,7,1931,2
3702,12,6,1931,2
3703,23,4,1931,1
3704,4,6,1931,2
3705,9,7,1931,2
3706,17,7,1931,2
3707,15,5,1931,2
3708,14,5,1931,2
3709,2,5,1931,2
3710,1,5,1932,2
3711,1,6,1932,2
3712,1,8,1932,2
3713,6,2,1932,1
3714,13,5,1932,2
3715,27,5,1932,2
3716,21,5,1932,2
3717,6,5,1932,2
3718,3,5,1932,2
3719,9,6,1932,2
3720,28,4,1932,1
3721,10,6,1932,2
3722,11,5,1932,2
3723,10,5,1932,2
3724,15,5,1932,2
3725,29,7,1932,2
3726,8,7,1932,2
3727,14,5,1932,2
3728,15,7,1932,2
3729,22,7,1932,2
3730,19,5,1932,2
3731,11,6,1932,2
3732,5,5,1932,2
3733,1,5,1933,2
3734,1,6,1933,2
3735,1,8,1933,2
3736,21,1,1933,1
3737,8,4,1933,1
3738,25,5,1933,2
3739,13,7,1933,2
3740,17,6,1933,2
3741,12,5,1933,2
3742,10,6,1933,2
3743,5,5,1933,2
3744,14,7,1933,2
3745,19,5,1933,2
3746,27,8,1933,2
3747,28,7,1933,2
3748,1,9,1933,3
3749,12,8,1933,2
3750,11,5,1933,2
3751,18,5,1933,2
3752,31,3,1933,1
3753,11,8,1933,2
3754,7,5,1933,2
3755,21,4,1933,1
3756,8,6,1933,2
3757,21,7,1933,2
3758,9,6,1933,2
3759,18,8,1933,2
3760,4,8,1933,2
3761,4,5,1933,2
3762,1,5,1934,2
3763,1,6,1934,2
3764,1,8,1934,2
3765,18,1,1934,1
3766,15,6,1934,2
3767,7,6,1934,2
3768,13,7,1934,2
3769,21,7,1934,2
3770,18,5,1934,2
3771,20,7,1934,2
3772,24,5,1934,2
3773,24,8,1934,2
3774,3,8,1934,2
3775,8,6,1934,2
3776,28,7,1934,2
3777,17,8,1934,2
3778,31,8,1934,2
3779,15,8,1934,2
3780,30,5,1934,2
3781,1,5,1935,2
3782,1,6,1935,2
3783,1,8,1935,2
3784,5,1,1935,1
3785,8,6,1935,2
3786,14,6,1935,2
3787,12,5,1935,2
3788,26,4,1935,1
3789,10,5,1935,2
3790,3,5,1935,2
3791,27,7,1935,2
3792,12,7,1935,2
3793,20,7,1935,2
3794,7,6,1935,2
3795,17,5,1935,2
3796,15,6,1935,2
3797,1,5,1936,2
3798,1,6,1936,2
3799,1,8,1936,2
3800,20,1,1936,1
3801,5,6,1936,2
3802,8,5,1936,2
3803,25,7,1936,2
3804,18,7,1936,2
3805,30,5,1936,2
3806,15,5,1936,2
3807,13,6,1936,2
3808,14,5,1936,2
3809,24,4,1936,1
3810,9,5,1936,2
3811,12,6,1936,2
3812,10,7,1936,2
3813,4,6,1936,2
3814,10,4,1936,1
3815,1,5,1937,2
3816,1,6,1937,2
3817,1,8,1937,2
3818,22,1,1937,1
3819,30,4,1937,1
3820,29,5,1937,2
3821,8,5,1937,2
3822,12,6,1937,2
3823,15,5,1937,2
3824,4,6,1937,2
3825,29,4,1937,1
3826,5,6,1937,2
3827,24,7,1937,2
3828,10,7,1937,2
3829,17,7,1937,2
3830,12,5,1937,2
3831,1,5,1938,2
3832,1,6,1938,2
3833,1,8,1938,2
3834,21,1,1938,1
3835,18,8,1938,2
3836,12,8,1938,2
3837,29,7,1938,2
3838,3,9,1938,3
3839,5,5,1938,2
3840,26,5,1938,2
3841,21,7,1938,2
3842,28,7,1938,2
3843,27,5,1938,2
3844,21,5,1938,2
3845,7,5,1938,2
3846,20,5,1938,2
3847,19,5,1938,2
3848,29,5,1938,2
3849,29,4,1938,1
3850,1,5,1939,2
3851,1,6,1939,2
3852,1,8,1939,2
3853,20,1,1939,1
3854,10,8,1939,2
3855,30,6,1939,2
3856,14,7,1939,2
3857,2,9,1939,3
3858,24,8,1939,2
3859,19,5,1939,2
3860,26,5,1939,2
3861,2,6,1939,2
3862,21,7,1939,2
3863,18,5,1939,2
3864,25,5,1939,2
3865,3,6,1939,2
3866,5,5,1939,2
3867,27,5,1939,2
3868,28,7,1939,2
3869,12,5,1939,2
3870,1,8,1940,2
3871,19,1,1940,1
3872,1,8,1941,2
3873,1,8,1942,2
3874,1,8,1943,2
3875,1,8,1944,2
3876,2,9,1945,3
3877,1,5,1946,2
3878,1,6,1946,2
3879,1,8,1946,2
3880,19,1,1946,1
3881,26,12,1946,3
3882,24,5,1946,2
3883,10,5,1946,2
3884,12,6,1946,2
3885,13,6,1946,2
3886,2,5,1946,2
3887,9,6,1946,2
3888,29,6,1946,2
3889,14,6,1946,2
3890,13,9,1946,3
3891,14,7,1946,2
3892,1,5,1947,2
3893,1,6,1947,2
3894,1,8,1947,2
3895,18,1,1947,1
3896,8,8,1947,2
3897,14,8,1947,2
3898,30,8,1947,2
3899,16,5,1947,2
3900,2,5,1947,2
3901,30,5,1947,2
3902,14,6,1947,2
3903,15,5,1947,2
3904,13,6,1947,2
3905,13,7,1947,2
3906,1,5,1948,2
3907,1,6,1948,2
3908,1,8,1948,2
3909,17,1,1948,1
3910,15,5,1948,2
3911,23,7,1948,2
3912,6,8,1948,2
3913,19,8,1948,2
3914,4,9,1948,3
3915,29,4,1948,1
3916,11,6,1948,2
3917,14,5,1948,2
3918,8,7,1948,2
3919,3,5,1948,2
3920,22,4,1948,1
3921,10,6,1948,2
3922,11,5,1948,2
3923,9,7,1948,2
3924,6,5,1948,2
3925,30,4,1948,1
3926,27,7,1948,2
3927,1,5,1949,2
3928,1,6,1949,2
3929,1,8,1949,2
3930,22,1,1949,1
3931,21,7,1949,2
3932,12,8,1949,2
3933,29,7,1949,2
3934,26,8,1949,2
3935,6,5,1949,2
3936,14,5,1949,2
3937,30,4,1949,1
3938,10,6,1949,2
3939,2,7,1949,2
3940,13,5,1949,2
3941,28,4,1949,1
3942,9,7,1949,2
3943,23,7,1949,2
3944,29,4,1949,1
3945,11,6,1949,2
3946,9,6,1949,2
3947,8,7,1949,2
3948,13,6,1949,2
3949,1,5,1950,2
3950,1,6,1950,2
3951,1,8,1950,2
3952,21,1,1950,1
3953,14,7,1950,2
3954,28,7,1950,2
3955,11,8,1950,2
3956,25,8,1950,2
3957,5,5,1950,2
3958,16,6,1950,2
3959,19,5,1950,2
3960,7,7,1950,2
3961,6,5,1950,2
3962,18,5,1950,2
3963,8,6,1950,2
3964,20,5,1950,2
3965,7,4,1950,1
3966,13,7,1950,2
3967,1,5,1951,2
3968,1,6,1951,2
3969,1,8,1951,2
3970,20,1,1951,1
3971,26,12,1951,3
3972,19,5,1951,2
3973,15,6,1951,2
3974,4,5,1951,2
3975,11,5,1951,2
3976,3,8,1951,2
3977,10,8,1951,2
3978,18,5,1951,2
3979,9,5,1951,2
3980,14,6,1951,2
3981,13,7,1951,2
3982,27,7,1951,2
3983,17,6,1951,2
3984,20,7,1951,2
3985,3,5,1951,2
3986,17,7,1951,2
3987,13,12,1951,3
3988,1,5,1952,2
3989,1,6,1952,2
3990,1,8,1952,2
3991,19,1,1952,1
3992,13,6,1952,2
3993,17,5,1952,2
3994,29,12,1952,3
3995,2,5,1952,2
3996,12,7,1952,2
3997,16,5,1952,2
3998,25,7,1952,2
3999,14,6,1952,2
4000,8,8,1952,2
4001,11,7,1952,2
4002,8,5,1952,2
4003,9,5,1952,2
4004,11,12,1952,3
4005,18,12,1952,3
4006,3,5,1952,2
4007,1,5,1953,2
4008,1,6,1953,2
4009,1,8,1953,2
4010,9,1,1953,1
4011,28,12,1953,3
4012,13,5,1953,2
4013,24,4,1953,1
4014,18,7,1953,2
4015,12,6,1953,2
4016,14,5,1953,2
4017,3,12,1953,3
4018,10,7,1953,2
4019,17,12,1953,3
4020,8,8,1953,2
4021,14,9,1953,3
4022,25,7,1953,2
4023,10,6,1953,2
4024,2,5,1953,2
4025,3,5,1953,2
4026,15,5,1953,2
4027,17,5,1953,2
4028,11,7,1953,2
4029,1,5,1954,2
4030,1,6,1954,2
4031,1,8,1954,2
4032,22,1,1954,1
4033,27,12,1954,3
4034,14,5,1954,2
4035,30,4,1954,1
4036,10,6,1954,2
4037,17,7,1954,2
4038,13,5,1954,2
4039,16,7,1954,2
4040,20,8,1954,2
4041,31,7,1954,2
4042,9,7,1954,2
4043,11,6,1954,2
4044,15,5,1954,2
4045,6,5,1954,2
4046,24,7,1954,2
4047,1,10,1954,3
4048,16,12,1954,3
4049,1,5,1955,2
4050,1,6,1955,2
4051,1,8,1955,2
4052,21,1,1955,1
4053,13,5,1955,2
4054,29,4,1955,1
4055,22,7,1955,2
4056,29,7,1955,2
4057,14,8,1955,2
4058,5,8,1955,2
4059,15,7,1955,2
4060,26,8,1955,2
4061,10,6,1955,2
4062,12,5,1955,2
4063,9,6,1955,2
4064,14,7,1955,2
4065,14,5,1955,2
4066,27,5,1955,2
4067,28,3,1955,1
4068,6,5,1955,2
4069,1,5,1956,2
4070,1,6,1956,2
4071,1,8,1956,2
4072,20,1,1956,1
4073,26,12,1956,3
4074,27,4,1956,1
4075,10,5,1956,2
4076,6,7,1956,2
4077,2,5,1956,2
4078,27,7,1956,2
4079,31,5,1956,2
4080,11,5,1956,2
4081,2,6,1956,2
4082,15,6,1956,2
4083,13,5,1956,2
4084,18,5,1956,2
4085,22,3,1956,1
4086,14,12,1956,3
4087,12,5,1956,2
4088,20,7,1956,2
4089,29,9,1956,3
4090,3,8,1956,2
4091,1,5,1957,2
4092,1,6,1957,2
4093,1,8,1957,2
4094,17,1,1957,1
4095,26,12,1957,3
4096,27,4,1957,1
4097,10,5,1957,2
4098,20,7,1957,2
4099,17,5,1957,2
4100,2,8,1957,2
4101,8,6,1957,2
4102,12,12,1957,3
4103,19,7,1957,2
4104,27,7,1957,2
4105,26,4,1957,1
4106,1,3,1957,1
4107,18,5,1957,2
4108,7,6,1957,2
4109,19,4,1957,1
4110,5,12,1957,3
4111,24,5,1957,2
4112,1,5,1958,2
4113,1,6,1958,2
4114,1,8,1958,2
4115,17,1,1958,1
4116,10,7,1958,2
4117,19,7,1958,2
4118,15,8,1958,2
4119,29,12,1958,3
4120,2,5,1958,2
4121,16,5,1958,2
4122,15,5,1958,2
4123,25,4,1958,1
4124,4,7,1958,2
4125,11,7,1958,2
4126,26,4,1958,1
4127,5,6,1958,2
4128,18,5,1958,2
4129,6,6,1958,2
4130,6,12,1958,3
4131,18,7,1958,2
4132,19,12,1958,3
4133,28,3,1958,1
4134,23,4,1958,1
4135,21,5,1958,2
4136,1,5,1959,2
4137,1,6,1959,2
4138,1,8,1959,2
4139,16,1,1959,1
4140,24,7,1959,2
4141,31,7,1959,2
4142,14,8,1959,2
4143,7,8,1959,2
4144,18,7,1959,2
4145,28,8,1959,2
4146,16,5,1959,2
4147,12,6,1959,2
4148,15,5,1959,2
4149,2,5,1959,2
4150,11,6,1959,2
4151,14,5,1959,2
4152,10,5,1959,2
4153,25,4,1959,1
4154,17,4,1959,1
4155,9,7,1959,2
4156,8,5,1959,2
4157,10,7,1959,2
4158,30,4,1959,1
4159,23,4,1959,1
4160,10,4,1959,1
4161,21,3,1959,1
4162,1,5,1960,2
4163,1,6,1960,2
4164,1,8,1960,2
4165,22,1,1960,1
4166,29,4,1960,1
4167,13,5,1960,2
4168,26,12,1960,3
4169,10,6,1960,2
4170,15,7,1960,2
4171,16,7,1960,2
4172,28,4,1960,1
4173,27,5,1960,2
4174,4,4,1960,1
4175,22,4,1960,1
4176,29,7,1960,2
4177,9,12,1960,3
4178,30,4,1960,1
4179,6,8,1960,2
4180,22,7,1960,2
4181,22,11,1960,3
4182,16,9,1960,3
4183,1,5,1961,2
4184,1,6,1961,2
4185,1,8,1961,2
4186,20,1,1961,1
4187,26,12,1961,3
4188,5,5,1961,2
4189,2,6,1961,2
4190,28,7,1961,2
4191,27,5,1961,2
4192,29,4,1961,1
4193,15,7,1961,2
4194,16,6,1961,2
4195,21,7,1961,2
4196,10,6,1961,2
4197,15,6,1961,2
4198,4,5,1961,2
4199,26,3,1961,1
4200,6,5,1961,2
4201,1,4,1961,1
4202,30,9,1961,3
4203,27,4,1961,1
4204,4,8,1961,2
4205,13,10,1961,3
4206,22,4,1961,1
4207,18,8,1961,2
4208,18,3,1961,1
4209,1,5,1962,2
4210,1,6,1962,2
4211,1,8,1962,2
4212,5,1,1962,1
4213,26,12,1962,3
4214,19,5,1962,2
4215,4,5,1962,2
4216,18,5,1962,2
4217,14,6,1962,2
4218,13,7,1962,2
4219,6,8,1962,2
4220,15,6,1962,2
4221,14,4,1962,1
4222,3,12,1962,3
4223,31,3,1962,1
4224,6,4,1962,1
4225,27,7,1962,2
4226,30,3,1962,1
4227,13,4,1962,1
4228,26,10,1962,3
4229,4,8,1962,2
4230,17,8,1962,2
4231,5,5,1962,2
4232,17,3,1962,1
4233,1,5,1963,2
4234,1,6,1963,2
4235,1,8,1963,2
4236,10,1,1963,1
4237,26,12,1963,3
4238,3,5,1963,2
4239,31,5,1963,2
4240,28,5,1963,2
4241,26,7,1963,2
4242,15,6,1963,2
4243,24,5,1963,2
4244,14,6,1963,2
4245,28,7,1963,2
4246,13,4,1963,1
4247,18,7,1963,2
4248,13,6,1963,2
4249,26,9,1963,3
4250,19,4,1963,1
4251,31,3,1963,1
4252,2,11,1963,3
4253,5,4,1963,1
4254,12,4,1963,1
4255,27,3,1963,1
4256,16,8,1963,2
4257,29,3,1963,1
4258,17,3,1963,1
4259,19,7,1963,2
4260,29,5,1963,2
4261,13,9,1963,3
4262,1,5,1964,2
4263,1,6,1964,2
4264,1,8,1964,2
4265,4,1,1964,1
4266,14,5,1964,2
4267,17,7,1964,2
4268,14,8,1964,2
4269,29,8,1964,2
4270,25,9,1964,3
4271,30,4,1964,1
4272,29,5,1964,2
4273,10,5,1964,2
4274,12,6,1964,2
4275,16,7,1964,2
4276,15,5,1964,2
4277,31,7,1964,2
4278,11,6,1964,2
4279,16,5,1964,2
4280,28,4,1964,1
4281,13,3,1964,1
4282,24,4,1964,1
4283,29,2,1964,1
4284,17,4,1964,1
4285,3,4,1964,1
4286,10,4,1964,1
4287,18,7,1964,2
4288,13,5,1964,2
4289,1,5,1965,2
4290,1,6,1965,2
4291,1,8,1965,2
4292,22,1,1965,1
4293,27,12,1965,3
4294,30,4,1965,1
4295,14,5,1965,2
4296,5,6,1965,2
4297,8,7,1965,2
4298,11,6,1965,2
4299,5,11,1965,3
4300,30,7,1965,2
4301,16,7,1965,2
4302,17,8,1965,2
4303,28,4,1965,1
4304,10,6,1965,2
4305,19,2,1965,1
4306,1,10,1965,3
4307,27,3,1965,1
4308,10,4,1965,1
4309,23,4,1965,1
4310,13,3,1965,1
4311,17,7,1965,2
4312,31,7,1965,2
4313,27,2,1965,1
4314,13,5,1965,2
4315,1,5,1966,2
4316,1,6,1966,2
4317,1,8,1966,2
4318,21,1,1966,1
4319,8,4,1966,1
4320,28,5,1966,2
4321,26,12,1966,3
4322,29,4,1966,1
4323,30,4,1966,1
4324,14,5,1966,2
4325,15,7,1966,2
4326,4,12,1966,3
4327,10,6,1966,2
4328,5,11,1966,3
4329,13,5,1966,2
4330,19,5,1966,2
4331,12,11,1966,3
4332,19,3,1966,1
4333,30,9,1966,3
4334,7,5,1966,2
4335,28,4,1966,1
4336,17,4,1966,1
4337,22,4,1966,1
4338,13,8,1966,2
4339,1,5,1967,2
4340,1,6,1967,2
4341,1,8,1967,2
4342,20,1,1967,1
4343,28,5,1967,2
4344,30,4,1967,1
4345,26,12,1967,3
4346,4,5,1967,2
4347,28,4,1967,1
4348,8,6,1967,2
4349,19,5,1967,2
4350,20,7,1967,2
4351,5,5,1967,2
4352,20,5,1967,2
4353,7,6,1967,2
4354,21,9,1967,3
4355,17,6,1967,2
4356,30,11,1967,3
4357,14,7,1967,2
4358,9,6,1967,2
4359,14,4,1967,1
4360,29,9,1967,3
4361,10,11,1967,3
4362,25,2,1967,1
4363,29,4,1967,1
4364,25,3,1967,1
4365,15,4,1967,1
4366,27,5,1967,2
4367,29,12,1990,3
4368,5,1,1991,1
4369,11,1,1991,1
4370,3,2,1991,1
4371,9,2,1991,1
4372,10,2,1991,1
4373,16,2,1991,1
4374,2,3,1991,1
4375,18,3,1991,1
4376,22,3,1991,1
4377,6,4,1991,1
4378,14,4,1991,1
4379,28,4,1991,1
4380,25,5,1991,2
4381,3,6,1991,2
4382,8,6,1991,2
4383,15,6,1991,2
4384,29,6,1991,2
4385,1,7,1991,2
4386,2,9,1991,3
4387,16,9,1991,3
4388,18,11,1991,3
4389,27,1,1992,1
4390,9,3,1992,1
4391,23,3,1992,1
4392,1,6,1992,2
4393,29,6,1992,2
4394,22,8,1992,2
4395,30,8,1992,2
4396,7,9,1992,3
4397,31,10,1992,3
4398,14,11,1992,3
4399,2,1,1993,1
4400,8,1,1993,1
4401,16,1,1993,1
4402,30,1,1993,1
4403,6,2,1993,1
4404,13,2,1993,1
4405,26,2,1993,1
4406,27,2,1993,1
4407,5,3,1993,1
4408,6,3,1993,1
4409,19,3,1993,1
4410,27,3,1993,1
4411,3,4,1993,1
4412,10,4,1993,1
4413,16,4,1993,1
4414,23,4,1993,1
4415,24,4,1993,1
4416,1,5,1993,2
4417,8,5,1993,2
4418,14,5,1993,2
4419,15,5,1993,2
4420,22,5,1993,2
4421,28,5,1993,2
4422,29,5,1993,2
4423,5,6,1993,2
4424,11,6,1993,2
4425,26,6,1993,2
4426,27,6,1993,2
4427,3,7,1993,2
4428,9,7,1993,2
4429,17,7,1993,2
4430,18,7,1993,2
4431,31,7,1993,2
4432,13,8,1993,2
4433,14,8,1993,2
4434,15,8,1993,2
4435,21,8,1993,2
4436,10,9,1993,3
4437,11,9,1993,3
4438,12,9,1993,3
4439,17,9,1993,3
4440,18,9,1993,3
4441,25,9,1993,3
4442,1,10,1993,3
4443,3,10,1993,3
4444,9,10,1993,3
4445,15,10,1993,3
4446,23,10,1993,3
4447,30,10,1993,3
4448,31,10,1993,3
4449,6,11,1993,3
4450,27,11,1993,3
4451,14,1,1994,1
4452,15,1,1994,1
4453,29,1,1994,1
4454,19,2,1994,1
4455,26,2,1994,1
4456,27,2,1994,1
4457,4,3,1994,1
4458,5,3,1994,1
4459,18,3,1994,1
4460,26,3,1994,1
4461,27,3,1994,1
4462,2,4,1994,1
4463,8,4,1994,1
4464,9,4,1994,1
4465,16,4,1994,1
4466,17,4,1994,1
4467,22,4,1994,1
4468,30,4,1994,1
4469,13,5,1994,2
4470,14,5,1994,2
4471,28,5,1994,2
4472,30,5,1994,2
4473,4,6,1994,2
4474,10,6,1994,2
4475,18,6,1994,2
4476,26,6,1994,2
4477,2,7,1994,2
4478,9,7,1994,2
4479,16,7,1994,2
4480,17,7,1994,2
4481,23,7,1994,2
4482,24,7,1994,2
4483,30,7,1994,2
4484,6,8,1994,2
4485,12,8,1994,2
4486,13,8,1994,2
4487,20,8,1994,2
4488,28,8,1994,2
4489,10,9,1994,3
4490,16,9,1994,3
4491,17,9,1994,3
4492,19,9,1994,3
4493,25,9,1994,3
4494,30,9,1994,3
4495,1,10,1994,3
4496,2,10,1994,3
4497,8,10,1994,3
4498,22,10,1994,3
4499,29,10,1994,3
4500,30,10,1994,3
4501,5,11,1994,3
4502,12,11,1994,3
4503,26,11,1994,3
4504,28,11,1994,3
4505,25,12,1994,3
4506,31,12,1994,3
4507,6,1,1995,1
4508,7,1,1995,1
4509,15,1,1995,1
4510,4,2,1995,1
4511,25,2,1995,1
4512,26,2,1995,1
4513,3,3,1995,1
4514,4,3,1995,1
4515,11,3,1995,1
4516,17,3,1995,1
4517,18,3,1995,1
4518,1,4,1995,1
4519,9,4,1995,1
4520,16,4,1995,1
4521,21,4,1995,1
4522,22,4,1995,1
4523,29,4,1995,1
4524,6,5,1995,2
4525,12,5,1995,2
4526,13,5,1995,2
4527,14,5,1995,2
4528,3,6,1995,2
4529,4,6,1995,2
4530,9,6,1995,2
4531,10,6,1995,2
4532,1,7,1995,2
4533,7,7,1995,2
4534,8,7,1995,2
4535,16,7,1995,2
4536,22,7,1995,2
4537,23,7,1995,2
4538,29,7,1995,2
4539,30,7,1995,2
4540,5,8,1995,2
4541,11,8,1995,2
4542,12,8,1995,2
4543,19,8,1995,2
4544,2,9,1995,3
4545,9,9,1995,3
4546,15,9,1995,3
4547,16,9,1995,3
4548,29,9,1995,3
4549,30,9,1995,3
4550,7,10,1995,3
4551,8,10,1995,3
4552,13,10,1995,3
4553,21,10,1995,3
4554,28,10,1995,3
4555,4,11,1995,3
4556,12,11,1995,3
4557,25,11,1995,3
4558,30,12,1995,3
4559,5,1,1996,1
4560,6,1,1996,1
4561,13,1,1996,1
4562,2,2,1996,1
4563,3,2,1996,1
4564,5,2,1996,1
4565,10,2,1996,1
4566,13,2,1996,1
4567,24,2,1996,1
4568,1,3,1996,1
4569,2,3,1996,1
4570,3,3,1996,1
4571,9,3,1996,1
4572,23,3,1996,1
4573,30,3,1996,1
4574,6,4,1996,1
4575,13,4,1996,1
4576,14,4,1996,1
4577,27,4,1996,1
4578,4,5,1996,2
4579,10,5,1996,2
4580,11,5,1996,2
4581,17,5,1996,2
4582,18,5,1996,2
4583,1,6,1996,2
4584,7,6,1996,2
4585,8,6,1996,2
4586,9,6,1996,2
4587,14,6,1996,2
4588,15,6,1996,2
4589,29,6,1996,2
4590,13,7,1996,2
4591,14,7,1996,2
4592,19,7,1996,2
4593,20,7,1996,2
4594,27,7,1996,2
4595,28,7,1996,2
4596,3,8,1996,2
4597,4,8,1996,2
4598,10,8,1996,2
4599,17,8,1996,2
4600,24,8,1996,2
4601,31,8,1996,2
4602,6,9,1996,3
4603,7,9,1996,3
4604,8,9,1996,3
4605,14,9,1996,3
4606,16,9,1996,3
4607,22,9,1996,3
4608,27,9,1996,3
4609,28,9,1996,3
4610,5,10,1996,3
4611,11,10,1996,3
4612,19,10,1996,3
4613,26,10,1996,3
4614,27,10,1996,3
4615,1,11,1996,3
4616,2,11,1996,3
4617,16,11,1996,3
4618,23,11,1996,3
4619,28,12,1996,3
4620,3,1,1997,1
4621,4,1,1997,1
4622,31,1,1997,1
4623,1,2,1997,1
4624,3,2,1997,1
4625,8,2,1997,1
4626,15,2,1997,1
4627,28,2,1997,1
4628,2,3,1997,1
4629,8,3,1997,1
4630,22,3,1997,1
4631,5,4,1997,1
4632,12,4,1997,1
4633,13,4,1997,1
4634,3,5,1997,2
4635,9,5,1997,2
4636,10,5,1997,2
4637,16,5,1997,2
4638,24,5,1997,2
4639,31,5,1997,2
4640,6,6,1997,2
4641,8,6,1997,2
4642,13,6,1997,2
4643,14,6,1997,2
4644,27,6,1997,2
4645,28,6,1997,2
4646,4,7,1997,2
4647,12,7,1997,2
4648,18,7,1997,2
4649,19,7,1997,2
4650,26,7,1997,2
4651,27,7,1997,2
4652,2,8,1997,2
4653,8,8,1997,2
4654,9,8,1997,2
4655,16,8,1997,2
4656,23,8,1997,2
4657,5,9,1997,3
4658,6,9,1997,3
4659,15,9,1997,3
4660,20,9,1997,3
4661,27,9,1997,3
4662,28,9,1997,3
4663,4,10,1997,3
4664,10,10,1997,3
4665,11,10,1997,3
4666,17,10,1997,3
4667,18,10,1997,3
4668,25,10,1997,3
4669,1,11,1997,3
4670,2,11,1997,3
4671,8,11,1997,3
4672,14,11,1997,3
4673,15,11,1997,3
4674,17,11,1997,3
4675,22,11,1997,3
4676,29,12,1997,3
4677,3,1,1998,1
4678,10,1,1998,1
4679,30,1,1998,1
4680,31,1,1998,1
4681,4,2,1998,1
4682,7,2,1998,1
4683,11,2,1998,1
4684,18,2,1998,1
4685,25,2,1998,1
4686,27,2,1998,1
4687,28,2,1998,1
4688,1,3,1998,1
4689,4,3,1998,1
4690,7,3,1998,1
4691,17,3,1998,1
4692,24,3,1998,1
4693,25,3,1998,1
4694,27,3,1998,1
4695,30,3,1998,1
4696,7,4,1998,1
4697,14,4,1998,1
4698,22,4,1998,1
4699,29,4,1998,1
4700,2,5,1998,2
4701,8,5,1998,2
4702,10,5,1998,2
4703,1,6,1998,2
4704,5,6,1998,2
4705,13,6,1998,2
4706,16,6,1998,2
4707,17,6,1998,2
4708,24,6,1998,2
4709,27,6,1998,2
4710,29,6,1998,2
4711,1,7,1998,2
4712,8,7,1998,2
4713,13,7,1998,2
4714,15,7,1998,2
4715,22,7,1998,2
4716,26,7,1998,2
4717,29,7,1998,2
4718,1,8,1998,2
4719,5,8,1998,2
4720,15,8,1998,2
4721,18,8,1998,2
4722,25,8,1998,2
4723,26,8,1998,2
4724,1,9,1998,3
4725,7,9,1998,3
4726,11,9,1998,3
4727,12,9,1998,3
4728,19,9,1998,3
4729,21,9,1998,3
4730,22,9,1998,3
4731,23,9,1998,3
4732,26,9,1998,3
4733,30,9,1998,3
4734,3,10,1998,3
4735,7,10,1998,3
4736,10,10,1998,3
4737,14,10,1998,3
4738,16,10,1998,3
4739,17,10,1998,3
4740,24,10,1998,3
